ArrestID,CaseID,AccusedID,ArrestDate,ArrestType,ArrestingOfficerID
1857,47604,30383,2024-12-01,Arrested,271
1858,11582,30273,2024-07-14,Arrested,265
1859,26268,41849,2024-04-14,Arrested,532
1860,46627,32172,2026-05-11,Surrender,296
1861,11827,37924,2023-06-08,Arrested,404
1862,3215,4319,2025-01-08,Arrested,22
1863,31293,33923,2024-12-27,Arrested,324
1864,5362,14077,2025-11-26,Arrested,69
1865,14968,50530,2023-07-29,Arrested,923
1866,20133,40555,2025-12-25,Arrested,486
1867,40143,17520,2026-06-06,Arrested,85
1868,29307,14239,2025-04-04,Arrested,65
1869,19818,60523,2023-06-18,Arrested,1922
1870,10292,43240,2025-09-04,Arrested,584
1871,41292,57950,2024-11-14,Arrested,1598
1872,18124,7131,2025-06-04,Arrested,30
1873,7986,47312,2023-08-30,Arrested,753
1874,6093,4745,2025-05-08,Arrested,22
1875,46440,25291,2024-08-18,Arrested,181
1876,19083,41122,2023-04-20,Arrested,511
1877,16637,44226,2023-09-18,Arrested,618
1878,28517,38139,2023-03-19,Arrested,402
1879,27559,20632,2023-07-15,Arrested,103
1880,4964,46049,2025-12-16,Surrender,697
1881,45923,35329,2024-08-17,Arrested,345
1882,43452,26596,2025-04-06,Surrender,210
1883,13681,59123,2024-02-27,Arrested,1731
1884,2365,37111,2024-04-21,Arrested,378
1885,29288,23668,2026-04-24,Surrender,118
1886,1741,50805,2023-12-05,Arrested,949
1887,8125,7199,2023-10-12,Arrested,25
1888,43894,58424,2025-08-22,Arrested,1651
1889,15873,42382,2023-08-05,Arrested,545
1890,40737,6903,2026-06-07,Arrested,30
1891,30453,32268,2023-06-03,Arrested,295
1892,35823,26167,2023-05-29,Arrested,204
1893,36329,21184,2023-05-15,Surrender,108
1894,10786,9252,2024-06-08,Arrested,44
1895,45639,50567,2024-10-04,Surrender,923
1896,12686,58814,2023-08-15,Surrender,1702
1897,35266,50452,2024-03-02,Arrested,921
1898,44208,57989,2024-07-24,Arrested,1596
1899,31952,3711,2024-06-15,Arrested,12
1900,9652,20149,2025-02-22,Arrested,103
1901,18298,43443,2025-10-20,Arrested,587
1902,33117,55675,2024-01-22,Arrested,1347
1903,4613,30690,2023-02-01,Arrested,273
1904,7615,23245,2025-02-13,Arrested,115
1905,37244,40173,2026-05-23,Arrested,469
1906,5660,37893,2025-09-03,Arrested,393
1907,22521,14790,2023-04-28,Arrested,70
1908,22938,50015,2025-07-10,Arrested,893
1909,20102,6568,2025-10-10,Arrested,25
1910,41432,27785,2026-04-06,Arrested,230
1911,39725,7847,2024-08-29,Arrested,36
1912,19280,34083,2026-02-07,Arrested,327
1913,25810,26277,2023-07-31,Arrested,214
1914,45193,35814,2024-04-03,Arrested,358
1915,20013,51384,2024-01-13,Arrested,983
1916,20173,32044,2025-09-12,Arrested,291
1917,12951,25480,2026-03-08,Arrested,186
1918,37618,55551,2023-08-22,Arrested,1337
1919,3340,38707,2023-06-08,Surrender,424
1920,17603,55532,2023-09-12,Arrested,1338
1921,49237,44658,2024-11-10,Arrested,638
1922,789,26771,2023-08-20,Arrested,221
1923,4080,4324,2024-08-13,Arrested,24
1924,31954,17872,2025-08-01,Arrested,88
1925,44062,26454,2025-03-04,Arrested,216
1926,16878,55705,2024-04-21,Arrested,1354
1927,18368,19544,2023-02-23,Arrested,101
1928,19439,12960,2026-04-08,Arrested,63
1929,35223,11881,2023-03-16,Arrested,50
1930,46489,1898,2023-05-14,Arrested,7
1931,16264,5228,2026-05-16,Arrested,21
1932,15583,25376,2023-08-04,Arrested,183
1933,16276,53326,2023-12-03,Arrested,1120
1934,3021,19420,2025-11-11,Arrested,95
1935,48604,14387,2026-01-22,Arrested,67
1936,33981,27539,2024-12-14,Arrested,232
1937,7940,32015,2026-02-06,Arrested,296
1938,5278,20993,2023-12-11,Arrested,112
1939,23221,52892,2026-01-12,Arrested,1086
1940,38880,38660,2026-04-07,Arrested,418
1941,36931,28268,2025-12-14,Arrested,239
1942,22771,48351,2025-11-03,Arrested,797
1943,23453,58281,2023-04-24,Arrested,1641
1944,42183,16612,2023-06-01,Arrested,88
1945,35294,46725,2025-08-07,Arrested,723
1946,23491,46757,2023-06-28,Arrested,731
1947,25072,17448,2026-06-06,Surrender,88
1948,16032,29161,2024-09-26,Arrested,252
1949,39326,9099,2023-03-22,Arrested,46
1950,12460,41003,2025-10-30,Arrested,504
1951,40807,12158,2023-08-08,Arrested,61
1952,14523,13192,2024-11-09,Arrested,61
1953,6112,15213,2024-11-01,Surrender,76
1954,16254,50550,2024-05-25,Arrested,926
1955,32309,33466,2024-12-02,Arrested,320
1956,22250,12698,2025-07-15,Arrested,61
1957,34321,45051,2026-03-14,Surrender,652
1958,15775,7681,2024-06-18,Arrested,36
1959,26167,7761,2024-08-09,Arrested,38
1960,4712,29408,2026-06-30,Arrested,250
1961,46674,54844,2025-07-29,Arrested,1262
1962,30470,31300,2023-03-19,Surrender,283
1963,1692,25999,2026-05-17,Arrested,201
1964,47465,33632,2025-08-03,Arrested,315
1965,19084,40215,2024-03-01,Arrested,469
1966,29321,41380,2024-10-28,Arrested,519
1967,20476,34671,2024-03-31,Arrested,333
1968,40754,8521,2026-03-19,Surrender,38
1969,7569,50155,2026-02-02,Arrested,897
1970,42811,35432,2025-02-25,Arrested,346
1971,4094,56602,2023-11-07,Arrested,1453
1972,5081,11109,2025-12-27,Arrested,51
1973,33423,41586,2023-08-11,Arrested,521
1974,46172,39660,2025-05-07,Arrested,453
1975,36937,23462,2025-12-27,Surrender,117
1976,37012,42753,2025-08-05,Arrested,565
1977,3978,32415,2024-12-05,Arrested,297
1978,39773,24477,2024-06-18,Arrested,137
1979,20263,44681,2025-12-31,Arrested,642
1980,7532,13723,2024-07-09,Arrested,71
1981,43868,13266,2025-05-07,Arrested,64
1982,39453,41193,2024-07-29,Arrested,512
1983,3545,53602,2025-09-30,Arrested,1146
1984,1349,60419,2024-12-25,Arrested,1904
1985,36013,5350,2023-12-25,Arrested,17
1986,2036,18275,2024-03-28,Arrested,96
1987,19373,51786,2024-08-10,Arrested,1009
1988,37221,17504,2026-02-17,Arrested,85
1989,5804,49989,2024-11-23,Arrested,889
1990,37283,33666,2026-03-30,Arrested,317
1991,15384,40602,2026-02-05,Arrested,486
1992,19860,32334,2023-12-12,Surrender,302
1993,26127,41767,2026-06-03,Surrender,524
1994,13974,54749,2023-07-10,Surrender,1256
1995,24673,29463,2025-01-19,Arrested,249
1996,22606,48615,2023-10-12,Arrested,823
1997,20457,23633,2026-03-24,Arrested,115
1998,44120,35492,2026-04-12,Surrender,347
1999,44057,1462,2025-10-13,Arrested,5
2000,9591,25699,2023-08-07,Arrested,202
2001,18714,15315,2024-11-07,Arrested,77
2002,36739,13033,2026-05-13,Arrested,58
2003,12404,22520,2026-05-24,Surrender,106
2004,20632,33157,2026-05-18,Arrested,311
2005,4837,15882,2026-04-22,Arrested,77
2006,25043,37544,2024-03-17,Arrested,392
2007,25843,32188,2026-01-15,Arrested,294
2008,30344,37860,2026-05-14,Arrested,394
2009,36305,30041,2026-03-11,Arrested,261
2010,42857,48666,2026-02-06,Arrested,824
2011,492,39333,2025-03-27,Arrested,446
2012,41926,47240,2024-06-19,Surrender,752
2013,45392,36617,2023-05-22,Arrested,375
2014,21591,49685,2023-08-26,Surrender,874
2015,32941,39125,2025-04-13,Arrested,435
2016,49138,36473,2023-06-11,Surrender,368
2017,9421,31764,2024-05-04,Surrender,281
2018,28326,58443,2024-12-15,Arrested,1653
2019,5453,5768,2023-03-03,Arrested,29
2020,41416,8309,2025-10-24,Arrested,37
2021,21247,54645,2025-07-30,Arrested,1238
2022,16340,43478,2026-04-20,Arrested,588
2023,12736,58392,2023-09-28,Arrested,1657
2024,1229,59932,2025-04-02,Arrested,1833
2025,36015,25971,2025-07-01,Arrested,208
2026,35680,40968,2024-06-17,Arrested,497
2027,2388,33974,2025-12-29,Arrested,328
2028,389,46813,2025-06-06,Arrested,731
2029,47989,6763,2025-09-28,Arrested,32
2030,45961,45323,2023-03-23,Arrested,668
2031,42178,45829,2023-08-06,Arrested,683
2032,156,22904,2024-12-18,Arrested,120
2033,8645,319,2023-09-13,Arrested,3
2034,16176,31511,2026-01-25,Arrested,288
2035,167,7930,2025-05-09,Arrested,34
2036,7149,31805,2023-06-27,Arrested,293
2037,22617,36665,2024-07-09,Surrender,370
2038,5942,16373,2023-06-26,Surrender,86
2039,31135,21518,2024-11-14,Arrested,112
2040,31582,40745,2024-08-18,Arrested,490
2041,40898,19695,2023-11-08,Arrested,102
2042,45446,12850,2025-06-25,Arrested,59
2043,607,7274,2023-08-12,Arrested,38
2044,209,10212,2023-05-24,Arrested,46
2045,10177,44539,2026-06-30,Surrender,630
2046,25131,59057,2026-01-20,Surrender,1724
2047,30358,29640,2023-10-27,Arrested,261
2048,14844,53047,2025-01-14,Arrested,1091
2049,38437,39209,2025-07-11,Arrested,433
2050,39651,47649,2024-01-15,Arrested,774
2051,35087,4215,2023-09-17,Arrested,22
2052,13658,29421,2026-03-01,Surrender,254
2053,21438,41683,2025-08-22,Arrested,521
2054,25872,50720,2026-06-23,Arrested,930
2055,15032,36106,2023-03-11,Arrested,367
2056,11485,36320,2025-05-28,Arrested,368
2057,28813,51857,2025-03-08,Arrested,1016
2058,30687,892,2024-06-15,Arrested,2
2059,6870,58848,2024-03-09,Arrested,1706
2060,24735,43973,2026-01-12,Arrested,610
2061,19381,10875,2024-08-15,Surrender,54
2062,23479,15017,2023-06-16,Arrested,77
2063,40364,36169,2023-06-25,Arrested,366
2064,40533,22001,2025-05-13,Arrested,109
2065,24294,60086,2025-02-27,Arrested,1854
2066,25771,12990,2026-06-30,Arrested,63
2067,14751,9989,2026-04-17,Arrested,45
2068,16887,38784,2024-04-16,Surrender,425
2069,3815,11101,2025-09-13,Arrested,54
2070,6698,14916,2023-07-18,Arrested,77
2071,49468,13338,2024-06-21,Arrested,62
2072,21954,28787,2025-07-06,Arrested,241
2073,24998,50425,2025-09-12,Arrested,911
2074,14153,60622,2024-09-02,Arrested,1940
2075,45465,22509,2025-07-22,Arrested,109
2076,9968,34706,2023-12-23,Arrested,343
2077,6203,55895,2023-10-09,Arrested,1377
2078,39794,35219,2023-05-21,Surrender,347
2079,34496,2783,2024-12-09,Arrested,14
2080,26379,2340,2023-10-17,Arrested,14
2081,41690,53032,2026-04-21,Surrender,1092
2082,5259,30812,2024-09-03,Arrested,275
2083,41868,35926,2025-11-26,Arrested,354
2084,12263,18707,2025-11-29,Arrested,94
2085,2582,54276,2023-08-20,Arrested,1206
2086,14236,3416,2026-03-26,Arrested,11
2087,21368,31939,2025-02-23,Surrender,295
2088,39047,31974,2024-06-21,Arrested,294
2089,30909,2381,2023-08-02,Arrested,15
2090,27123,501,2023-07-12,Surrender,2
2091,40397,25105,2024-06-22,Surrender,169
2092,14506,21792,2025-10-19,Surrender,105
2093,18808,46786,2024-06-12,Arrested,729
2094,17136,36649,2024-12-11,Arrested,373
2095,46282,58614,2025-10-25,Arrested,1674
2096,19264,17994,2023-06-03,Arrested,94
2097,33936,36971,2025-07-07,Arrested,372
2098,31091,43503,2023-11-03,Arrested,593
2099,12147,1222,2025-05-09,Arrested,5
2100,30723,51104,2023-08-27,Arrested,971
2101,7438,3357,2026-04-27,Surrender,12
2102,24271,12706,2025-11-25,Surrender,60
2103,21173,16808,2024-12-13,Arrested,81
2104,33983,42238,2024-01-04,Arrested,547
2105,29416,26957,2025-02-16,Arrested,217
2106,49335,12221,2023-03-25,Arrested,62
2107,12508,46951,2024-04-27,Arrested,740
2108,19980,40734,2025-01-04,Arrested,492
2109,8467,29003,2023-12-18,Arrested,241
2110,8120,33784,2023-09-22,Arrested,323
2111,22241,33681,2023-09-18,Arrested,318
2112,15492,46571,2023-12-03,Arrested,721
2113,11674,1216,2025-02-16,Arrested,1
2114,27993,6255,2024-05-23,Arrested,31
2115,11661,12285,2024-12-03,Arrested,57
2116,33527,57320,2024-02-10,Arrested,1524
2117,24716,47752,2025-06-27,Arrested,770
2118,2213,5158,2026-03-02,Arrested,24
2119,45002,7882,2024-09-06,Arrested,39
2120,29178,22778,2023-10-16,Arrested,114
2121,6165,10780,2024-03-12,Arrested,49
2122,40974,45598,2025-05-01,Surrender,673
2123,46960,9911,2025-08-03,Arrested,46
2124,9900,55242,2023-01-15,Arrested,1308
2125,26017,12991,2026-03-24,Arrested,60
2126,49354,51419,2023-12-27,Arrested,991
2127,23681,43892,2023-04-02,Arrested,609
2128,32943,22806,2023-10-08,Arrested,113
2129,1036,42807,2024-12-07,Arrested,566
2130,18166,30850,2024-10-05,Arrested,274
2131,41499,40801,2026-01-21,Arrested,495
2132,45196,54986,2026-04-16,Arrested,1278
2133,24238,44210,2025-11-14,Arrested,615
2134,43021,32986,2024-07-03,Arrested,310
2135,18263,55340,2024-08-03,Arrested,1315
2136,20296,41438,2025-07-29,Arrested,519
2137,33819,52987,2024-03-30,Arrested,1092
2138,41866,8528,2026-06-05,Arrested,37
2139,38573,9449,2024-10-04,Arrested,45
2140,27285,8684,2024-11-30,Surrender,39
2141,35505,23125,2024-06-28,Surrender,116
2142,29455,10038,2026-05-20,Arrested,47
2143,32873,44292,2025-01-09,Arrested,626
2144,21005,20521,2026-06-30,Arrested,98
2145,5993,32006,2025-08-21,Arrested,289
2146,19245,16459,2023-04-23,Arrested,84
2147,27364,57537,2025-07-27,Surrender,1550
2148,12726,21037,2023-08-25,Surrender,111
2149,12958,10334,2026-04-17,Arrested,47
2150,19046,47262,2025-11-11,Arrested,749
2151,21643,25822,2024-10-05,Arrested,208
2152,25825,12370,2024-09-09,Arrested,63
2153,10162,5414,2026-05-02,Arrested,19
2154,35143,28264,2025-06-10,Arrested,234
2155,48809,1526,2025-08-02,Arrested,2
2156,24344,3134,2025-03-04,Arrested,14
2157,40756,30081,2024-04-10,Arrested,263
2158,33025,48031,2026-06-30,Arrested,789
2159,12923,13753,2024-10-09,Arrested,68
2160,49957,48154,2025-10-13,Arrested,795
2161,13739,50179,2025-02-09,Arrested,901
2162,44544,13643,2023-12-03,Arrested,72
2163,39148,58774,2023-06-07,Arrested,1697
2164,32629,58164,2026-06-30,Arrested,1620
2165,4190,43949,2025-09-10,Arrested,614
2166,31694,19386,2023-04-16,Arrested,89
2167,48375,28921,2026-04-28,Arrested,242
2168,13254,10365,2024-07-28,Arrested,41
2169,35236,15404,2024-04-29,Arrested,78
2170,478,34535,2026-06-30,Arrested,335
2171,11628,764,2024-05-25,Arrested,6
2172,17127,12024,2023-06-02,Arrested,58
2173,31214,58818,2023-05-31,Arrested,1700
2174,49432,18998,2025-10-05,Arrested,90
2175,2805,32413,2024-08-18,Arrested,301
2176,2076,53220,2024-05-20,Arrested,1108
2177,7098,11129,2025-05-05,Arrested,56
2178,1789,1056,2025-08-16,Arrested,2
2179,29219,5479,2023-10-28,Arrested,18
2180,35763,30769,2023-06-29,Arrested,277
2181,989,19753,2024-03-09,Arrested,100
2182,3361,49405,2025-08-31,Arrested,855
2183,22019,10889,2024-09-03,Arrested,49
2184,45380,26615,2025-09-11,Arrested,213
2185,23212,39363,2026-01-22,Surrender,444
2186,31976,36155,2023-12-09,Arrested,365
2187,44904,47503,2023-06-29,Arrested,768
2188,3137,45731,2025-10-04,Arrested,684
2189,45555,14372,2025-09-21,Arrested,72
2190,20989,17742,2025-04-27,Surrender,85
2191,22123,11238,2025-07-27,Arrested,56
2192,19545,23959,2025-10-27,Arrested,115
2193,16304,26242,2023-07-22,Arrested,216
2194,13453,4056,2023-07-08,Arrested,24
2195,24031,36251,2024-12-20,Arrested,365
2196,10033,11990,2023-10-11,Arrested,62
2197,17081,38053,2025-07-14,Arrested,408
2198,33664,25073,2023-03-28,Arrested,175
2199,1679,11083,2025-06-17,Arrested,52
2200,24020,25948,2025-08-04,Arrested,207
2201,21970,27192,2026-02-02,Surrender,224
2202,31017,45802,2025-09-22,Arrested,681
2203,24162,31834,2023-04-16,Surrender,291
2204,46872,57100,2026-06-30,Arrested,1490
2205,39816,18175,2023-10-18,Arrested,91
2206,32839,7808,2024-11-22,Arrested,39
2207,27446,27098,2025-04-16,Arrested,220
2208,32144,38884,2025-03-16,Arrested,428
2209,12042,27810,2025-07-16,Arrested,231
2210,24513,13310,2023-06-22,Arrested,60
2211,27521,16853,2024-05-17,Arrested,82
2212,29536,8172,2025-05-23,Arrested,36
2213,13120,15261,2024-09-16,Arrested,73
2214,18479,10521,2024-01-27,Arrested,56
2215,32041,5956,2023-12-11,Surrender,28
2216,6936,31802,2023-05-29,Arrested,290
2217,15526,41116,2023-04-03,Arrested,509
2218,7443,8006,2025-04-27,Arrested,39
2219,29076,30205,2023-02-24,Arrested,270
2220,7647,26363,2024-05-19,Arrested,210
2221,3705,57717,2025-04-04,Arrested,1572
2222,4484,34699,2023-08-16,Surrender,340
2223,26593,58422,2025-10-20,Arrested,1652
2224,22634,21844,2026-01-09,Arrested,110
2225,46393,53736,2024-07-07,Arrested,1150
2226,31894,27987,2023-03-29,Arrested,235
2227,47149,46599,2023-04-03,Arrested,721
2228,34117,19655,2024-01-20,Arrested,103
2229,23799,37151,2024-02-18,Arrested,384
2230,33040,52278,2024-04-20,Surrender,1043
2231,11741,11996,2023-03-16,Arrested,57
2232,17560,45612,2026-05-09,Arrested,675
2233,32725,18877,2025-04-22,Arrested,92
2234,41525,21224,2024-02-03,Surrender,105
2235,42365,22024,2026-01-12,Arrested,112
2236,17604,20510,2026-05-08,Arrested,101
2237,6374,55887,2026-04-16,Arrested,1370
2238,16711,4889,2025-12-27,Arrested,20
2239,49981,54859,2024-07-02,Arrested,1264
2240,36863,12434,2024-02-11,Arrested,62
2241,35581,57004,2025-09-23,Arrested,1484
2242,19288,60105,2023-11-24,Arrested,1863
2243,21547,45302,2023-09-12,Surrender,666
2244,13499,18722,2025-05-01,Surrender,93
2245,23004,15011,2023-06-10,Surrender,76
2246,6561,16710,2024-05-01,Arrested,87
2247,36948,51832,2024-03-19,Arrested,1017
2248,39374,42623,2023-06-06,Arrested,565
2249,47000,26677,2026-05-21,Arrested,216
2250,45548,20607,2026-06-30,Arrested,100
2251,48128,3543,2026-06-30,Surrender,14
2252,48702,42091,2024-08-28,Arrested,541
2253,9072,742,2024-05-03,Arrested,7
2254,40035,49166,2023-07-20,Arrested,846
2255,23326,44850,2025-11-23,Arrested,649
2256,20286,50696,2026-04-27,Arrested,936
2257,2988,28043,2024-06-01,Arrested,240
2258,36539,25974,2025-09-11,Arrested,205
2259,48980,45562,2024-10-24,Arrested,674
2260,34058,24199,2025-08-02,Arrested,127
2261,7490,49706,2025-01-04,Arrested,879
2262,14736,13448,2023-08-24,Arrested,66
2263,34371,50562,2024-04-19,Surrender,929
2264,26153,41572,2024-02-27,Arrested,522
2265,15233,30282,2024-04-09,Arrested,265
2266,47915,55757,2024-06-13,Arrested,1352
2267,10308,10265,2024-07-11,Arrested,48
2268,48820,13676,2024-01-13,Arrested,68
2269,35239,48389,2024-03-12,Arrested,805
2270,34536,34386,2025-01-03,Arrested,335
2271,11042,49524,2023-05-18,Arrested,862
2272,970,30796,2024-10-30,Arrested,278
2273,45217,30784,2023-06-07,Arrested,276
2274,14084,48180,2023-10-04,Arrested,793
2275,44020,46682,2025-01-21,Arrested,725
2276,7633,14092,2025-05-20,Arrested,66
2277,43845,9878,2025-02-24,Surrender,43
2278,19361,33332,2024-01-28,Arrested,320
2279,8064,8797,2026-03-08,Surrender,40
2280,19285,46330,2024-12-22,Arrested,710
2281,42487,55108,2025-09-27,Arrested,1288
2282,3826,2527,2024-10-15,Surrender,13
2283,38868,7843,2024-10-16,Arrested,35
2284,49470,1034,2024-03-26,Arrested,2
2285,8085,41516,2024-03-11,Arrested,520
2286,49225,44016,2026-06-30,Arrested,610
2287,40538,6703,2025-03-29,Arrested,25
2288,32938,25857,2025-01-08,Surrender,201
2289,6280,9581,2025-11-30,Arrested,46
2290,27528,47799,2024-08-22,Arrested,780
2291,42417,43496,2026-05-25,Surrender,592
2292,1705,31471,2026-02-06,Arrested,285
2293,10876,35103,2025-05-09,Arrested,339
2294,21043,60079,2024-08-06,Arrested,1854
2295,14107,404,2023-10-30,Surrender,4
2296,38334,31437,2024-09-22,Arrested,287
2297,18173,22134,2026-05-09,Surrender,109
2298,32939,17249,2026-02-20,Arrested,86
2299,32448,22420,2024-11-07,Arrested,112
2300,45263,46869,2026-03-12,Arrested,728
2301,28942,34191,2026-05-25,Surrender,328
2302,30912,16877,2024-05-26,Arrested,83
2303,24927,8559,2023-03-10,Surrender,40
2304,36648,50024,2026-02-15,Arrested,889
2305,18769,16451,2023-11-10,Arrested,84
2306,43785,22867,2024-01-25,Arrested,115
2307,18155,47257,2025-03-27,Arrested,753
2308,36203,60167,2024-11-20,Arrested,1871
2309,47228,17625,2025-07-27,Arrested,82
2310,49591,3804,2026-05-27,Arrested,12
2311,10471,32898,2024-06-17,Arrested,312
2312,31028,5952,2023-05-23,Arrested,32
2313,6295,53046,2025-04-25,Arrested,1093
2314,1277,11862,2023-04-17,Arrested,52
2315,13133,33035,2025-07-04,Arrested,310
2316,13058,59650,2023-08-25,Arrested,1800
2317,20563,59169,2025-09-02,Arrested,1739
2318,22028,40558,2025-04-16,Arrested,481
2319,23399,13247,2026-02-04,Arrested,57
2320,40949,34775,2023-08-30,Surrender,340
2321,4636,58320,2026-04-13,Arrested,1640
2322,13858,60206,2023-06-25,Arrested,1875
2323,24790,4147,2023-03-28,Arrested,18
2324,43798,43190,2023-06-17,Arrested,583
2325,39949,55591,2025-05-29,Arrested,1337
2326,34341,36270,2024-09-30,Arrested,364
2327,14281,52825,2023-03-17,Arrested,1087
2328,28875,10928,2024-09-15,Arrested,51
2329,30859,55628,2024-03-07,Arrested,1349
2330,4942,31907,2024-05-25,Arrested,295
2331,39793,52848,2023-11-30,Arrested,1088
2332,22410,45263,2025-12-09,Arrested,658
2333,32302,41933,2024-07-06,Arrested,535
2334,20582,30430,2026-02-22,Arrested,265
2335,15704,4069,2023-05-13,Arrested,19
2336,17033,4083,2023-12-21,Arrested,20
2337,5806,22632,2023-09-21,Arrested,113
2338,41173,18194,2024-01-19,Surrender,93
2339,37448,10240,2023-02-25,Arrested,41
2340,48217,34317,2023-01-19,Arrested,335
2341,18409,16047,2024-11-05,Arrested,78
2342,47422,27227,2023-11-08,Arrested,222
2343,41726,32168,2026-03-01,Arrested,295
2344,45428,8817,2026-03-10,Arrested,37
2345,28230,32746,2025-09-15,Arrested,298
2346,33702,26845,2023-06-16,Arrested,221
2347,4445,30140,2023-11-24,Arrested,266
2348,45202,41526,2023-08-12,Arrested,513
2349,6123,1108,2025-09-05,Arrested,5
2350,44327,9486,2024-03-01,Arrested,46
2351,21649,49558,2023-06-06,Arrested,868
2352,20698,12689,2025-01-13,Arrested,60
2353,20542,24091,2023-04-28,Arrested,126
2354,38366,44824,2024-11-27,Arrested,648
2355,29839,45022,2025-11-29,Arrested,653
2356,9794,57087,2026-02-26,Arrested,1490
2357,5166,60057,2024-10-16,Arrested,1849
2358,32831,19968,2025-01-13,Arrested,103
2359,16919,6836,2026-03-18,Surrender,27
2360,27534,58466,2025-02-24,Arrested,1658
2361,23723,54374,2025-02-07,Arrested,1215
2362,49487,34888,2024-08-13,Arrested,344
2363,9032,3006,2025-08-23,Arrested,10
